web-scraper-order,web-scraper-start-url,latest_video,latest_video-href,recommended_video,recommended_video-href
"1768103925-240","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768103925-241","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768103925-242","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","JUST IN: Woman who was shot worked with 'ICE Watch' group","https://www.youtube.com/watch?v=g3OcjqBPx78"
"1768103925-243","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","What Does the Law Say About the ICE Shooting in Minnesota?","https://www.youtube.com/watch?v=Y04ndAPynMk&pp=ugUEEgJlbg%3D%3D"
"1768103925-244","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768103925-245","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","NEW ICE Agent POV Released | Full Legal Breakdown.","https://www.youtube.com/watch?v=bDda-L_ZOE8&pp=ugUEEgJlbg%3D%3D"
"1768103925-246","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Tim Walz Exposed For Faking Financial Records In State Audit","https://www.youtube.com/watch?v=Louj7N3dKSw&pp=ugUEEgJlbtIHCQlNCgGHKiGM7w%3D%3D"
"1768103925-247","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","California Governor Responds After Thousands of Truckers Leave the State | Elizabeth Davis","https://www.youtube.com/watch?v=ey-Tpd3HdiY"
"1768103925-248","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Vance: 'WHO TOLD PROTESTERS TO SHOW UP?'","https://www.youtube.com/watch?v=af5z7EU2AHk"
"1768103925-249","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Minnesota AG in HOT WATER after audio reveals meeting with now-convicted fraudsters","https://www.youtube.com/watch?v=nZpdmBvgcik"
"1768103925-250","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0"
"1768103925-251","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Border Patrol Agent Hugs Protester Amid ICE Tensions","https://www.youtube.com/watch?v=ZruaLxWOJLE&pp=ugUEEgJlbg%3D%3D"
"1768103925-252","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Thousands gathered in Powderhorn park to protest the killing of Renee Good","https://www.youtube.com/watch?v=sJWfbJUHlKk"
"1768103925-253","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Criminal referrals DETONATE as Minnesota fraud case spirals","https://www.youtube.com/watch?v=waHN9qz1i1o"
"1768103925-254","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","KATU obtains video that shows couple less than an hour before being shot by federal officers","https://www.youtube.com/watch?v=8t8mQF8xMRg"
"1768103925-255","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","WATCH: Shouting match at Minnesota fraud hearing","https://www.youtube.com/watch?v=2-fDfWNwU4w"
"1768103925-256","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Why This Island Could Trigger World War 3","https://www.youtube.com/watch?v=x-XdOaZPhBw&pp=0gcJCU0KAYcqIYzv"
"1768103925-257","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768103925-258","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Iran warns protesters that they could face the death penalty, but demonstrations appear to grow","https://www.youtube.com/watch?v=GP80vysFCgs"
"1768103925-259","https://www.youtube.com/user/FoxNewsChannel/videos","‘VERY PRECARIOUS’: EVERY situation is different in immigration enforcement, Border Patrol chief","https://www.youtube.com/watch?v=t4n9d5eEZr8","Venezuela F-16 DIVES TOWARD US Aircraft Carrier — Then THIS Happened…","https://www.youtube.com/watch?v=ZP9UbVdj5R8&pp=ugUEEgJlbg%3D%3D"
"1768103936-260","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768103936-261","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768103936-262","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","BREAKING: US strikes ISIS in Syria","https://www.youtube.com/watch?v=Cz9fsXToWTY&pp=0gcJCU0KAYcqIYzv"
"1768103936-263","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Progress made on AI-powered humanoid robots | 60 Minutes","https://www.youtube.com/watch?v=CbHeh7qwils"
"1768103936-264","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Iran warns protesters that they could face the death penalty, but demonstrations appear to grow","https://www.youtube.com/watch?v=GP80vysFCgs"
"1768103936-265","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768103936-266","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768103936-267","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Why One Oil Company Has a Head Start in Venezuela","https://www.youtube.com/watch?v=tuHUZjwt_8o"
"1768103936-268","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Iranian regime will suffer 'death by a thousand cuts' following widespread protests","https://www.youtube.com/watch?v=BXgdNHZmG-Q&pp=0gcJCU0KAYcqIYzv"
"1768103936-269","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Internet blackout in Iran enters second day as anti-government protests intensify","https://www.youtube.com/watch?v=F0uC4wD7zm0"
"1768103936-270","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","When A Gang Leader Confronted Muhammad Ali","https://www.youtube.com/watch?v=1YpbDWpH7Pw"
"1768103936-271","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Iran Protests Enter Day 13: People Take to the Streets | Vantage with Palki Sharma | N18G","https://www.youtube.com/watch?v=qXLcebdFlnY&pp=ugUHEgVlbi1JTg%3D%3D"
"1768103936-272","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Iran Protests: Iran Warns of Death Penalty, Says ""Protesters are Enemy of God"" | World DNA","https://www.youtube.com/watch?v=1LyGa7-9fc8&pp=0gcJCU0KAYcqIYzv"
"1768103936-273","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","[WKF2024] The End of China's Rise and the Future of World Order","https://www.youtube.com/watch?v=IL6OHMr21f8"
"1768103936-274","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Iran's Ayatollah is 'scared of Trump'","https://www.youtube.com/watch?v=hCstPKNYapk"
"1768103936-275","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","BREAKING: 'Iran Protesters Will Be Given Death-Penalty Charge' | WION","https://www.youtube.com/watch?v=fL4CbZi7LUk&pp=0gcJCU0KAYcqIYzv"
"1768103936-276","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","Germans Captured Him — He Laughed, Then Killed 21 of Them in 45 Seconds","https://www.youtube.com/watch?v=PLMjds9a5dI"
"1768103936-277","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","How to Become Jewish | Modi Stand Up Comedy","https://www.youtube.com/watch?v=4GlgHlcFLF4&pp=ugUHEgVlbi1VUw%3D%3D"
"1768103936-278","https://www.youtube.com/user/FoxNewsChannel/videos","Trump issues SCATHING new warning to Iran: 'We will get involved'","https://www.youtube.com/watch?v=Me3ECQGs8Xk","WATCH: Trump makes MAJOR vow to Iranians","https://www.youtube.com/watch?v=V0dDaAg3-FI&pp=0gcJCU0KAYcqIYzv"
"1768103946-279","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","Why One Oil Company Has a Head Start in Venezuela","https://www.youtube.com/watch?v=tuHUZjwt_8o"
"1768103946-280","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A&pp=0gcJCU0KAYcqIYzv"
"1768103946-281","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","FULL URGENT REMARKS: Trump on Venezuela, Minnesota ICE Shooting, Iran & Cuba | AC15","https://www.youtube.com/watch?v=5szKKDF2A8E"
"1768103946-282","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","The real reason Venezuela matters","https://www.youtube.com/watch?v=Pgwny1BiCYk"
"1768103946-283","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","Why The USA Will Own Greenland by 2027","https://www.youtube.com/watch?v=-nRf98vPvM8&pp=ugUEEgJlbg%3D%3D"
"1768103946-284","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","Trump reshapes global energy in one SWEEPING move","https://www.youtube.com/watch?v=XcZkSvuSW3Y"
"1768103946-285","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768103946-286","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","JUST IN: President Trump reveals plans for governorship of Venezuelan","https://www.youtube.com/watch?v=JLbxmDh_8ds&pp=0gcJCU0KAYcqIYzv"
"1768103946-287","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","Why Trump Wants ConocoPhillips, ExxonMobil And Chevron To Rebuild Venezuela’s Oil Fields","https://www.youtube.com/watch?v=w67-wxmkWeQ"
"1768103946-288","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","Extended interview: Colombian President Gustavo Petro (in Spanish)","https://www.youtube.com/watch?v=FEbNZF2_SvQ"
"1768103946-289","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","'AMERICAN DREAM IS COMING BACK': Housing official reveals how prices will be affordable","https://www.youtube.com/watch?v=x-9u57HWuJ8"
"1768103946-290","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","Can Trump really get Venezuela’s oil flowing again? | About That","https://www.youtube.com/watch?v=RhlKugl53CY"
"1768103946-291","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","FULL Q&A: Trump Urgent Remarks on Russia, China, Venezuela, Minnesota, Iran & Cuba | AC15","https://www.youtube.com/watch?v=3pIi4ha38-Q"
"1768103946-292","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0&pp=0gcJCU0KAYcqIYzv"
"1768103946-293","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","FULL SUMMIT: Trump, JD Vance & Marco Rubio Meet Oil Execs on Venezuela Investment | AC15","https://www.youtube.com/watch?v=Psp--7gFYpk"
"1768103946-294","https://www.youtube.com/user/FoxNewsChannel/videos","Trump nears MAJOR deal with oil execs for development in Venezuela","https://www.youtube.com/watch?v=i0QQ7dVgl74","FULL HOUR: Trump meets with Oil execs on Venezuelan reserves","https://www.youtube.com/watch?v=0obu9JDFs2M"
